game_id,game_date,team_abbrev,home_away,shots_for,shots_against,goals_for,goals_against
2023020267,2023-11-19,MIN,home,36,25,3,4
2023020267,2023-11-19,TOR,away,25,36,4,3
2023020268,2023-11-19,PHI,home,27,22,5,2
2023020268,2023-11-19,CBJ,away,22,27,2,5
2023020269,2023-11-19,PIT,home,32,38,3,0
2023020269,2023-11-19,VGK,away,38,32,0,3
2023020270,2023-11-19,CHI,home,26,20,2,3
2023020270,2023-11-19,BUF,away,20,26,3,2
2023020271,2023-11-19,ANA,home,31,32,1,3
2023020271,2023-11-19,STL,away,32,31,3,1
2023020272,2023-11-20,FLA,home,33,29,5,3
2023020272,2023-11-20,EDM,away,29,33,3,5
2023020273,2023-11-20,TBL,home,47,27,5,4
2023020273,2023-11-20,BOS,away,27,47,4,5
2023020274,2023-11-20,DAL,home,36,33,6,3
2023020274,2023-11-20,NYR,away,33,36,3,6
2023020275,2023-11-20,NSH,home,30,29,4,3
2023020275,2023-11-20,COL,away,29,30,3,4
2023020276,2023-11-20,ARI,home,31,25,1,4
2023020276,2023-11-20,LAK,away,25,31,4,1
2023020277,2023-11-20,SEA,home,31,31,3,4
2023020277,2023-11-20,CGY,away,31,31,4,3
2023020278,2023-11-20,VAN,home,37,28,3,1
2023020278,2023-11-20,SJS,away,28,37,1,3
2023020279,2023-11-22,CAR,home,27,23,6,3
2023020279,2023-11-22,EDM,away,23,27,3,6
2023020280,2023-11-22,CBJ,home,26,36,7,3
2023020280,2023-11-22,CHI,away,36,26,3,7
2023020281,2023-11-22,DET,home,28,16,4,0
2023020281,2023-11-22,NJD,away,16,28,0,4
2023020282,2023-11-22,FLA,home,28,25,1,3
2023020282,2023-11-22,BOS,away,25,28,3,1
2023020283,2023-11-22,PIT,home,32,36,0,1
2023020283,2023-11-22,NYR,away,36,32,1,0
2023020284,2023-11-22,TBL,home,33,32,2,3
2023020284,2023-11-22,WPG,away,32,33,3,2
2023020285,2023-11-22,WSH,home,30,27,4,3
2023020285,2023-11-22,BUF,away,27,30,3,4
2023020286,2023-11-22,NYI,home,25,36,3,2
2023020286,2023-11-22,PHI,away,36,25,2,3
2023020287,2023-11-22,ARI,home,25,31,5,6
2023020287,2023-11-22,STL,away,31,25,6,5
2023020288,2023-11-22,NSH,home,45,26,4,2
2023020288,2023-11-22,CGY,away,26,45,2,4
2023020289,2023-11-22,DAL,home,32,26,1,2
2023020289,2023-11-22,VGK,away,26,32,2,1
2023020290,2023-11-22,ANA,home,33,28,3,4
2023020290,2023-11-22,MTL,away,28,33,4,3
2023020291,2023-11-22,COL,home,25,29,5,2
2023020291,2023-11-22,VAN,away,29,25,2,5
2023020292,2023-11-22,SEA,home,30,14,7,1
2023020292,2023-11-22,SJS,away,14,30,1,7
2023020293,2023-11-24,BOS,home,27,28,2,5
2023020293,2023-11-24,DET,away,28,27,5,2
2023020294,2023-11-24,PHI,home,37,19,1,3
2023020294,2023-11-24,NYR,away,19,37,3,1
2023020295,2023-11-24,CHI,home,34,37,4,3
2023020295,2023-11-24,TOR,away,37,34,3,4
2023020296,2023-11-24,NJD,home,38,28,1,2
2023020296,2023-11-24,CBJ,away,28,38,2,1
2023020297,2023-11-24,STL,home,39,35,3,8
2023020297,2023-11-24,NSH,away,35,39,8,3
2023020298,2023-11-24,WSH,home,25,35,0,5
2023020298,2023-11-24,EDM,away,35,25,5,0
2023020299,2023-11-24,ANA,home,31,31,2,5
2023020299,2023-11-24,LAK,away,31,31,5,2
2023020300,2023-11-24,SJS,home,33,24,2,3
2023020300,2023-11-24,MTL,away,24,33,3,2
2023020301,2023-11-24,BUF,home,34,33,3,2
2023020301,2023-11-24,PIT,away,33,34,2,3
2023020302,2023-11-24,OTT,home,31,26,3,5
2023020302,2023-11-24,NYI,away,26,31,5,3
2023020303,2023-11-24,CAR,home,24,14,2,8
2023020303,2023-11-24,TBL,away,14,24,8,2
2023020304,2023-11-24,FLA,home,33,31,0,3
2023020304,2023-11-24,WPG,away,31,33,3,0
2023020305,2023-11-24,DAL,home,28,27,4,7
2023020305,2023-11-24,CGY,away,27,28,7,4
2023020306,2023-11-24,MIN,home,21,25,2,3
2023020306,2023-11-24,COL,away,25,21,3,2
2023020307,2023-11-24,SEA,home,24,27,1,5
2023020307,2023-11-24,VAN,away,27,24,5,1
2023020308,2023-11-25,NYR,home,40,31,7,4
2023020308,2023-11-25,BOS,away,31,40,4,7
2023020309,2023-11-25,LAK,home,30,18,4,0
2023020309,2023-11-25,MTL,away,18,30,0,4
2023020310,2023-11-25,NJD,home,37,12,7,2
2023020310,2023-11-25,BUF,away,12,37,2,7
2023020311,2023-11-25,PIT,home,35,33,3,2
2023020311,2023-11-25,TOR,away,33,35,2,3
2023020312,2023-11-25,NYI,home,25,40,0,1
2023020312,2023-11-25,PHI,away,40,25,1,0
2023020313,2023-11-25,COL,home,24,30,3,1
2023020313,2023-11-25,CGY,away,30,24,1,3
2023020314,2023-11-25,SJS,home,22,33,4,3
2023020314,2023-11-25,VAN,away,33,22,3,4
2023020315,2023-11-25,VGK,home,34,18,0,2
2023020315,2023-11-25,ARI,away,18,34,2,0
2023020316,2023-11-26,DET,home,23,38,4,1
2023020316,2023-11-26,MIN,away,38,23,1,4
2023020317,2023-11-26,CHI,home,33,28,2,4
2023020317,2023-11-26,STL,away,28,33,4,2
2023020318,2023-11-26,CAR,home,43,23,3,2
2023020318,2023-11-26,CBJ,away,23,43,2,3
2023020319,2023-11-26,NSH,home,26,34,3,2
2023020319,2023-11-26,WPG,away,34,26,2,3
2023020320,2023-11-26,EDM,home,26,23,8,2
2023020320,2023-11-26,ANA,away,23,26,2,8
2023020321,2023-11-27,CBJ,home,40,33,5,2
2023020321,2023-11-27,BOS,away,33,40,2,5
2023020322,2023-11-27,NYR,home,26,39,1,5
2023020322,2023-11-27,BUF,away,39,26,5,1
2023020323,2023-11-27,OTT,home,20,37,0,5
2023020323,2023-11-27,FLA,away,37,20,5,0
2023020324,2023-11-27,COL,home,23,39,4,1
2023020324,2023-11-27,TBL,away,39,23,1,4
2023020325,2023-11-27,CGY,home,34,28,2,1
2023020325,2023-11-27,VGK,away,28,34,1,2
2023020326,2023-11-27,SJS,home,23,34,2,1
2023020326,2023-11-27,WSH,away,34,23,1,2
2023020327,2023-11-28,NJD,home,33,26,5,4
2023020327,2023-11-28,NYI,away,26,33,4,5
2023020328,2023-11-28,PHI,home,29,36,1,4
2023020328,2023-11-28,CAR,away,36,29,4,1
2023020329,2023-11-28,TOR,home,32,39,2,1
2023020329,2023-11-28,FLA,away,39,32,1,2
2023020330,2023-11-28,MIN,home,37,24,3,1
2023020330,2023-11-28,STL,away,24,37,1,3
2023020331,2023-11-28,NSH,home,25,31,3,2
2023020331,2023-11-28,PIT,away,31,25,2,3
2023020332,2023-11-28,WPG,home,27,21,0,2
2023020332,2023-11-28,DAL,away,21,27,2,0
2023020333,2023-11-28,CHI,home,23,36,4,3
2023020333,2023-11-28,SEA,away,36,23,3,4
2023020334,2023-11-28,ARI,home,27,31,3,1
2023020334,2023-11-28,TBL,away,31,27,1,3
2023020335,2023-11-28,EDM,home,34,27,5,4
2023020335,2023-11-28,VGK,away,27,34,4,5
2023020336,2023-11-28,VAN,home,27,31,3,1
2023020336,2023-11-28,ANA,away,31,27,1,3
2023020337,2023-11-29,CBJ,home,28,31,2,4
2023020337,2023-11-29,MTL,away,31,28,4,2
2023020338,2023-11-29,NYR,home,41,27,3,2
2023020338,2023-11-29,DET,away,27,41,2,3
2023020339,2023-11-29,LAK,home,39,15,1,2
2023020339,2023-11-29,WSH,away,15,39,2,1
2023020340,2023-11-30,BOS,home,37,26,3,0
2023020340,2023-11-30,SJS,away,26,37,0,3
2023020341,2023-11-30,CAR,home,43,16,4,5
2023020341,2023-11-30,NYI,away,16,43,5,4
2023020342,2023-11-30,DET,home,29,35,5,1
2023020342,2023-11-30,CHI,away,35,29,1,5
2023020343,2023-11-30,MTL,home,22,29,1,5
2023020343,2023-11-30,FLA,away,29,22,5,1
2023020344,2023-11-30,PHI,home,47,35,3,4
2023020344,2023-11-30,NJD,away,35,47,4,3
2023020345,2023-11-30,TBL,home,41,29,2,4
2023020345,2023-11-30,PIT,away,29,41,4,2
2023020346,2023-11-30,TOR,home,28,40,4,3
2023020346,2023-11-30,SEA,away,40,28,3,4
2023020347,2023-11-30,NSH,home,27,31,1,6
2023020347,2023-11-30,MIN,away,31,27,6,1
2023020348,2023-11-30,STL,home,20,46,6,4
2023020348,2023-11-30,BUF,away,46,20,4,6
2023020349,2023-11-30,WPG,home,26,39,1,3
2023020349,2023-11-30,EDM,away,39,26,3,1
2023020350,2023-11-30,ARI,home,32,31,4,3
2023020350,2023-11-30,COL,away,31,32,3,4
2023020351,2023-11-30,CGY,home,36,16,4,3
2023020351,2023-11-30,DAL,away,16,36,3,4
2023020352,2023-11-30,ANA,home,32,26,4,5
2023020352,2023-11-30,WSH,away,26,32,5,4
2023020353,2023-11-30,VAN,home,22,44,1,4
2023020353,2023-11-30,VGK,away,44,22,4,1
2023020354,2023-12-01,CBJ,home,23,43,4,2
2023020354,2023-12-01,OTT,away,43,23,2,4
2023020355,2023-12-01,NJD,home,47,18,3,6
2023020355,2023-12-01,SJS,away,18,47,6,3
2023020356,2023-12-02,DAL,home,34,33,8,1
2023020356,2023-12-02,TBL,away,33,34,1,8
2023020357,2023-12-02,WPG,home,28,21,3,1
2023020357,2023-12-02,CHI,away,21,28,1,3
2023020358,2023-12-02,NSH,home,40,25,3,4
2023020358,2023-12-02,NYR,away,25,40,4,3
2023020359,2023-12-02,FLA,home,45,27,3,4
2023020359,2023-12-02,NYI,away,27,45,4,3
2023020360,2023-12-02,CAR,home,37,22,6,2
2023020360,2023-12-02,BUF,away,22,37,2,6
2023020361,2023-12-02,MTL,home,30,33,4,5
2023020361,2023-12-02,DET,away,33,30,5,4
2023020362,2023-12-02,OTT,home,28,39,2,0
2023020362,2023-12-02,SEA,away,39,28,0,2
2023020363,2023-12-02,PIT,home,32,33,3,4
2023020363,2023-12-02,PHI,away,33,32,4,3
2023020364,2023-12-02,TOR,home,40,37,3,4
2023020364,2023-12-02,BOS,away,37,40,4,3
2023020365,2023-12-02,ARI,home,22,32,4,1
2023020365,2023-12-02,STL,away,32,22,1,4
2023020366,2023-12-02,ANA,home,37,37,4,3
2023020366,2023-12-02,COL,away,37,37,3,4
2023020367,2023-12-02,CGY,home,24,22,3,4
2023020367,2023-12-02,VAN,away,22,24,4,3
2023020368,2023-12-02,VGK,home,36,22,4,1
2023020368,2023-12-02,WSH,away,22,36,1,4
2023020369,2023-12-03,MIN,home,34,29,4,1
2023020369,2023-12-03,CHI,away,29,34,1,4
2023020370,2023-12-03,NYR,home,36,28,6,5
2023020370,2023-12-03,SJS,away,28,36,5,6
2023020371,2023-12-03,BOS,home,28,25,3,1
2023020371,2023-12-03,CBJ,away,25,28,1,3
2023020372,2023-12-03,BUF,home,35,29,1,2
2023020372,2023-12-03,NSH,away,29,35,2,1
2023020373,2023-12-03,LAK,home,38,21,4,1
2023020373,2023-12-03,COL,away,21,38,1,4
2023020374,2023-12-04,PHI,home,33,32,2,1
2023020374,2023-12-04,PIT,away,32,33,1,2
2023020375,2023-12-04,TBL,home,23,25,4,0
2023020375,2023-12-04,DAL,away,25,23,0,4
2023020376,2023-12-04,MTL,home,30,33,4,2
2023020376,2023-12-04,SEA,away,33,30,2,4
2023020377,2023-12-04,WPG,home,22,43,2,1
2023020377,2023-12-04,CAR,away,43,22,1,2
2023020378,2023-12-04,ARI,home,27,26,6,0
2023020378,2023-12-04,WSH,away,26,27,0,6
2023020379,2023-12-04,VGK,home,34,27,1,2
2023020379,2023-12-04,STL,away,27,34,2,1
2023020380,2023-12-05,BUF,home,32,27,3,5
2023020380,2023-12-05,DET,away,27,32,5,3
2023020381,2023-12-05,CBJ,home,29,39,3,4
2023020381,2023-12-05,LAK,away,39,29,4,3
2023020382,2023-12-05,OTT,home,36,35,6,2
2023020382,2023-12-05,NYR,away,35,36,2,6
2023020383,2023-12-05,NYI,home,39,37,4,5
2023020383,2023-12-05,SJS,away,37,39,5,4
2023020384,2023-12-05,CHI,home,28,30,3,4
2023020384,2023-12-05,NSH,away,30,28,4,3
2023020385,2023-12-05,CGY,home,30,29,2,5
2023020385,2023-12-05,MIN,away,29,30,5,2
2023020386,2023-12-05,COL,home,30,33,3,2
2023020386,2023-12-05,ANA,away,33,30,2,3
2023020387,2023-12-05,VAN,home,33,32,5,6
2023020387,2023-12-05,NJD,away,32,33,6,5
2023020388,2023-12-06,FLA,home,31,33,5,4
2023020388,2023-12-06,DAL,away,33,31,4,5
2023020389,2023-12-06,TBL,home,27,25,3,1
2023020389,2023-12-06,PIT,away,25,27,1,3
2023020390,2023-12-06,STL,home,29,49,3,6
2023020390,2023-12-06,VGK,away,49,29,6,3
2023020391,2023-12-06,EDM,home,34,39,6,1
2023020391,2023-12-06,CAR,away,39,34,1,6
2023020392,2023-12-07,BOS,home,32,35,1,3
2023020392,2023-12-07,BUF,away,35,32,3,1
2023020393,2023-12-07,DET,home,31,36,5,6
2023020393,2023-12-07,SJS,away,36,31,6,5
2023020394,2023-12-07,MTL,home,24,42,0,4
2023020394,2023-12-07,LAK,away,42,24,4,0
2023020395,2023-12-07,OTT,home,41,22,3,4
2023020395,2023-12-07,TOR,away,22,41,4,3
2023020396,2023-12-07,WSH,home,27,38,4,5
2023020396,2023-12-07,DAL,away,38,27,5,4
2023020397,2023-12-07,NYI,home,36,35,7,3
2023020397,2023-12-07,CBJ,away,35,36,3,7
2023020398,2023-12-07,NSH,home,30,33,5,1
2023020398,2023-12-07,TBL,away,33,30,1,5
2023020399,2023-12-07,CHI,home,25,37,1,0
2023020399,2023-12-07,ANA,away,37,25,0,1
2023020400,2023-12-07,ARI,home,26,26,1,4
2023020400,2023-12-07,PHI,away,26,26,4,1
2023020401,2023-12-07,CGY,home,27,30,3,2
2023020401,2023-12-07,CAR,away,30,27,2,3
2023020402,2023-12-07,COL,home,34,28,2,4
2023020402,2023-12-07,WPG,away,28,34,4,2
2023020403,2023-12-07,SEA,home,38,17,1,2
2023020403,2023-12-07,NJD,away,17,38,2,1
2023020404,2023-12-07,VAN,home,17,26,2,0
2023020404,2023-12-07,MIN,away,26,17,0,2
2023020405,2023-12-08,CBJ,home,22,43,5,2
2023020405,2023-12-08,STL,away,43,22,2,5
2023020406,2023-12-08,FLA,home,33,26,3,1
2023020406,2023-12-08,PIT,away,26,33,1,3
2023020407,2023-12-08,EDM,home,40,20,4,3
2023020407,2023-12-08,MIN,away,20,40,3,4
2023020408,2023-12-09,BOS,home,29,33,5,3
2023020408,2023-12-09,ARI,away,33,29,3,5
2023020409,2023-12-09,CGY,home,25,30,2,4
2023020409,2023-12-09,NJD,away,30,25,4,2
2023020410,2023-12-09,DAL,home,20,27,1,6
2023020410,2023-12-09,VGK,away,27,20,6,1
2023020411,2023-12-09,BUF,home,48,31,2,3
2023020411,2023-12-09,MTL,away,31,48,3,2
2023020412,2023-12-09,DET,home,31,37,1,5
2023020412,2023-12-09,OTT,away,37,31,5,1
2023020413,2023-12-09,TOR,home,37,18,4,0
2023020413,2023-12-09,NSH,away,18,37,0,4
2023020414,2023-12-09,WSH,home,29,31,4,0
2023020414,2023-12-09,NYR,away,31,29,0,4
2023020415,2023-12-09,NYI,home,30,35,3,2
2023020415,2023-12-09,LAK,away,35,30,2,3
2023020416,2023-12-09,CHI,home,24,39,3,1
2023020416,2023-12-09,STL,away,39,24,1,3
2023020417,2023-12-09,COL,home,38,34,2,5
2023020417,2023-12-09,PHI,away,34,38,5,2
2023020418,2023-12-09,SEA,home,29,30,3,4
2023020418,2023-12-09,TBL,away,30,29,4,3
2023020419,2023-12-09,VAN,home,24,24,4,3
2023020419,2023-12-09,CAR,away,24,24,3,4
2023020420,2023-12-10,CBJ,home,19,35,2,5
2023020420,2023-12-10,FLA,away,35,19,5,2
2023020421,2023-12-10,EDM,home,30,26,4,1
2023020421,2023-12-10,NJD,away,26,30,1,4
2023020422,2023-12-10,CHI,home,34,27,2,4
2023020422,2023-12-10,WSH,away,27,34,4,2
2023020423,2023-12-10,MTL,home,37,32,1,2
2023020423,2023-12-10,NSH,away,32,37,2,1
2023020424,2023-12-10,NYR,home,27,26,4,1
2023020424,2023-12-10,LAK,away,26,27,1,4
2023020425,2023-12-10,ANA,home,26,31,2,4
2023020425,2023-12-10,WPG,away,31,26,4,2
2023020426,2023-12-10,SEA,home,24,26,0,3
2023020426,2023-12-10,MIN,away,26,24,3,0
2023020427,2023-12-10,VGK,home,27,38,5,4
2023020427,2023-12-10,SJS,away,38,27,4,5
2023020428,2023-12-11,BUF,home,38,23,5,2
2023020428,2023-12-11,ARI,away,23,38,2,5
2023020429,2023-12-11,NYI,home,29,40,4,3
2023020429,2023-12-11,TOR,away,40,29,3,4
2023020430,2023-12-11,DAL,home,35,30,6,3
2023020430,2023-12-11,DET,away,30,35,3,6
2023020431,2023-12-11,COL,home,38,32,6,5
2023020431,2023-12-11,CGY,away,32,38,5,6
2023020432,2023-12-12,NYR,home,31,30,3,7
2023020432,2023-12-12,TOR,away,30,31,7,3
2023020433,2023-12-12,OTT,home,32,28,1,4
2023020433,2023-12-12,CAR,away,28,32,4,1
2023020434,2023-12-12,PIT,home,43,21,4,2
2023020434,2023-12-12,ARI,away,21,43,2,4
2023020435,2023-12-12,NSH,home,22,39,3,2
2023020435,2023-12-12,PHI,away,39,22,2,3
2023020436,2023-12-12,STL,home,37,32,4,6
2023020436,2023-12-12,DET,away,32,37,6,4
2023020437,2023-12-12,EDM,home,29,23,4,1
2023020437,2023-12-12,CHI,away,23,29,1,4
2023020438,2023-12-12,SEA,home,23,24,4,0
2023020438,2023-12-12,FLA,away,24,23,0,4
2023020439,2023-12-12,VAN,home,22,29,4,1
2023020439,2023-12-12,TBL,away,29,22,1,4
2023020440,2023-12-12,VGK,home,39,31,5,4
2023020440,2023-12-12,CGY,away,31,39,4,5
2023020441,2023-12-12,SJS,home,32,37,2,1
2023020441,2023-12-12,WPG,away,37,32,1,2
2023020442,2023-12-13,MTL,home,42,30,3,4
2023020442,2023-12-13,PIT,away,30,42,4,3
2023020443,2023-12-13,NJD,home,35,24,2,1
2023020443,2023-12-13,BOS,away,24,35,1,2
2023020444,2023-12-13,NYI,home,35,24,4,3
2023020444,2023-12-13,ANA,away,24,35,3,4
2023020445,2023-12-13,COL,home,29,30,5,1
2023020445,2023-12-13,BUF,away,30,29,1,5
2023020446,2023-12-13,LAK,home,34,29,2,5
2023020446,2023-12-13,WPG,away,29,34,5,2
2023020447,2023-12-14,DET,home,26,39,1,2
2023020447,2023-12-14,CAR,away,39,26,2,1
2023020448,2023-12-14,PHI,home,32,30,4,3
2023020448,2023-12-14,WSH,away,30,32,3,4
2023020449,2023-12-14,TOR,home,48,35,5,6
2023020449,2023-12-14,CBJ,away,35,48,6,5
2023020450,2023-12-14,MIN,home,32,37,3,2
2023020450,2023-12-14,CGY,away,37,32,2,3
2023020451,2023-12-14,STL,home,30,34,4,2
2023020451,2023-12-14,OTT,away,34,30,2,4
2023020452,2023-12-14,EDM,home,57,24,4,7
2023020452,2023-12-14,TBL,away,24,57,7,4
2023020453,2023-12-14,SEA,home,29,22,7,1
2023020453,2023-12-14,CHI,away,22,29,1,7
2023020454,2023-12-14,VAN,home,18,36,4,0
2023020454,2023-12-14,FLA,away,36,18,0,4
2023020455,2023-12-15,CAR,home,31,30,5,6
2023020455,2023-12-15,NSH,away,30,31,6,5
2023020456,2023-12-15,NYR,home,39,30,5,1
2023020456,2023-12-15,ANA,away,30,39,1,5
2023020457,2023-12-15,NYI,home,37,34,4,5
2023020457,2023-12-15,BOS,away,34,37,5,4
2023020458,2023-12-15,DAL,home,24,29,5,4
2023020458,2023-12-15,OTT,away,29,24,4,5
2023020459,2023-12-15,ARI,home,24,21,1,0
2023020459,2023-12-15,SJS,away,21,24,0,1
2023020460,2023-12-15,VGK,home,35,27,2,5
2023020460,2023-12-15,BUF,away,27,35,5,2
2023020461,2023-12-16,MIN,home,31,36,2,1
2023020461,2023-12-16,VAN,away,36,31,1,2
2023020462,2023-12-16,BOS,home,22,34,1,2
2023020462,2023-12-16,NYR,away,34,22,2,1
2023020463,2023-12-16,CBJ,home,26,30,3,6
2023020463,2023-12-16,NJD,away,30,26,6,3
2023020464,2023-12-16,MTL,home,41,33,5,3
2023020464,2023-12-16,NYI,away,33,41,3,5
2023020465,2023-12-16,PHI,home,34,32,1,0
2023020465,2023-12-16,DET,away,32,34,0,1
2023020466,2023-12-16,TOR,home,35,38,7,0
2023020466,2023-12-16,PIT,away,38,35,0,7
2023020467,2023-12-16,WPG,home,25,32,6,2
2023020467,2023-12-16,COL,away,32,25,2,6
2023020468,2023-12-16,NSH,home,23,22,3,1
2023020468,2023-12-16,WSH,away,22,23,1,3
2023020469,2023-12-16,STL,home,34,23,4,3
2023020469,2023-12-16,DAL,away,23,34,3,4
2023020470,2023-12-16,ARI,home,22,28,2,0
2023020470,2023-12-16,BUF,away,28,22,0,2
2023020471,2023-12-16,CGY,home,26,33,4,2
2023020471,2023-12-16,TBL,away,33,26,2,4
2023020472,2023-12-16,EDM,home,39,39,1,5
2023020472,2023-12-16,FLA,away,39,39,5,1
2023020473,2023-12-16,SEA,home,19,38,2,3
2023020473,2023-12-16,LAK,away,38,19,3,2
2023020474,2023-12-17,CHI,home,28,27,3,4
2023020474,2023-12-17,VAN,away,27,28,4,3
2023020475,2023-12-17,CAR,home,29,21,1,2
2023020475,2023-12-17,WSH,away,21,29,2,1
2023020476,2023-12-17,NJD,home,29,28,1,5
2023020476,2023-12-17,ANA,away,28,29,5,1
2023020477,2023-12-17,COL,home,29,27,6,2
2023020477,2023-12-17,SJS,away,27,29,2,6
2023020478,2023-12-17,VGK,home,31,25,6,3
2023020478,2023-12-17,OTT,away,25,31,3,6
2023020479,2023-12-18,DET,home,32,22,3,4
2023020479,2023-12-18,ANA,away,22,32,4,3
2023020480,2023-12-18,PIT,home,30,27,4,3
2023020480,2023-12-18,MIN,away,27,30,3,4
2023020481,2023-12-18,WPG,home,32,26,2,3
2023020481,2023-12-18,MTL,away,26,32,3,2
2023020482,2023-12-18,DAL,home,28,38,4,3
2023020482,2023-12-18,SEA,away,38,28,3,4
2023020483,2023-12-18,CGY,home,24,34,3,1
2023020483,2023-12-18,FLA,away,34,24,1,3
2023020484,2023-12-19,BOS,home,43,30,3,4
2023020484,2023-12-19,MIN,away,30,43,4,3
2023020485,2023-12-19,BUF,home,29,34,4,9
2023020485,2023-12-19,CBJ,away,34,29,9,4
2023020486,2023-12-19,CAR,home,39,33,6,3
2023020486,2023-12-19,VGK,away,33,39,3,6
2023020487,2023-12-19,NJD,home,26,26,2,3
2023020487,2023-12-19,PHI,away,26,26,3,2
2023020488,2023-12-19,TBL,home,33,29,6,1
2023020488,2023-12-19,STL,away,29,33,1,6
2023020489,2023-12-19,TOR,home,33,36,2,5
2023020489,2023-12-19,NYR,away,36,33,5,2
2023020490,2023-12-19,NYI,home,21,31,3,1
2023020490,2023-12-19,EDM,away,31,21,1,3
2023020491,2023-12-19,NSH,home,28,35,2,5
2023020491,2023-12-19,VAN,away,35,28,5,2
2023020492,2023-12-19,CHI,home,22,37,3,2
2023020492,2023-12-19,COL,away,37,22,2,3
2023020493,2023-12-19,ARI,home,38,22,4,3
2023020493,2023-12-19,OTT,away,22,38,3,4
2023020494,2023-12-19,SJS,home,16,39,1,4
2023020494,2023-12-19,LAK,away,39,16,4,1
2023020495,2023-12-20,WPG,home,41,28,5,2
2023020495,2023-12-20,DET,away,28,41,2,5
2023020496,2023-12-20,WSH,home,36,32,3,2
2023020496,2023-12-20,NYI,away,32,36,2,3
2023020497,2023-12-20,LAK,home,43,30,1,2
2023020497,2023-12-20,SEA,away,30,43,2,1
2023020498,2023-12-21,BUF,home,34,27,9,3
2023020498,2023-12-21,TOR,away,27,34,3,9
2023020499,2023-12-21,CBJ,home,36,32,2,3
2023020499,2023-12-21,WSH,away,32,36,3,2
2023020500,2023-12-21,FLA,home,38,24,1,4
2023020500,2023-12-21,STL,away,24,38,4,1
2023020501,2023-12-21,NJD,home,26,38,3,6
2023020501,2023-12-21,EDM,away,38,26,6,3
2023020502,2023-12-21,PHI,home,31,31,2,4
2023020502,2023-12-21,NSH,away,31,31,4,2
2023020503,2023-12-21,PIT,home,25,24,2,1
2023020503,2023-12-21,CAR,away,24,25,1,2
2023020504,2023-12-21,TBL,home,36,34,5,4
2023020504,2023-12-21,VGK,away,34,36,4,5
2023020505,2023-12-21,DAL,home,36,20,4,3
2023020505,2023-12-21,VAN,away,20,36,3,4
2023020506,2023-12-21,MIN,home,24,25,4,3
2023020506,2023-12-21,MTL,away,25,24,3,4
2023020507,2023-12-21,COL,home,39,45,6,4
2023020507,2023-12-21,OTT,away,45,39,4,6
2023020508,2023-12-21,ANA,home,25,44,0,3
2023020508,2023-12-21,CGY,away,44,25,3,0
2023020509,2023-12-21,SJS,home,31,30,2,5
2023020509,2023-12-21,ARI,away,30,31,5,2
2023020510,2023-12-22,DET,home,37,43,7,6
2023020510,2023-12-22,PHI,away,43,37,6,7
2023020511,2023-12-22,NYR,home,34,28,3,4
2023020511,2023-12-22,EDM,away,28,34,4,3
2023020512,2023-12-22,WPG,home,33,25,5,1
2023020512,2023-12-22,BOS,away,25,33,1,5
2023020513,2023-12-22,CHI,home,21,28,2,5
2023020513,2023-12-22,MTL,away,28,21,5,2
2023020514,2023-12-23,FLA,home,42,25,4,2
2023020514,2023-12-23,VGK,away,25,42,2,4
2023020515,2023-12-23,NSH,home,21,34,2,3
2023020515,2023-12-23,DAL,away,34,21,3,2
2023020516,2023-12-23,CAR,home,40,28,4,5
2023020516,2023-12-23,NYI,away,28,40,5,4
2023020517,2023-12-23,CBJ,home,28,30,1,4
2023020517,2023-12-23,TOR,away,30,28,4,1
2023020518,2023-12-23,MIN,home,35,21,3,2
2023020518,2023-12-23,BOS,away,21,35,2,3
2023020519,2023-12-23,NJD,home,36,24,3,2
2023020519,2023-12-23,DET,away,24,36,2,3
2023020520,2023-12-23,OTT,home,26,34,5,4
2023020520,2023-12-23,PIT,away,34,26,4,5
2023020521,2023-12-23,WSH,home,34,20,1,2
2023020521,2023-12-23,TBL,away,20,34,2,1
2023020522,2023-12-23,NYR,home,33,30,4,3
2023020522,2023-12-23,BUF,away,30,33,3,4
2023020523,2023-12-23,ANA,home,34,22,2,3
2023020523,2023-12-23,SEA,away,22,34,3,2
2023020524,2023-12-23,STL,home,42,20,7,5
2023020524,2023-12-23,CHI,away,20,42,5,7
2023020525,2023-12-23,COL,home,26,25,4,1
2023020525,2023-12-23,ARI,away,25,26,1,4
2023020526,2023-12-23,LAK,home,34,32,5,3
2023020526,2023-12-23,CGY,away,32,34,3,5
2023020527,2023-12-23,VAN,home,26,25,7,4
2023020527,2023-12-23,SJS,away,25,26,4,7
2023020528,2023-12-27,NJD,home,35,29,4,3
2023020528,2023-12-27,CBJ,away,29,35,3,4
2023020529,2023-12-27,NYR,home,31,27,5,1
2023020529,2023-12-27,WSH,away,27,31,1,5
2023020530,2023-12-27,TBL,home,29,31,2,3
2023020530,2023-12-27,FLA,away,31,29,3,2
2023020531,2023-12-27,TOR,home,36,30,2,4
2023020531,2023-12-27,OTT,away,30,36,4,2
2023020532,2023-12-27,BUF,home,26,25,1,4
2023020532,2023-12-27,BOS,away,25,26,4,1
2023020533,2023-12-27,NYI,home,22,32,0,7
2023020533,2023-12-27,PIT,away,32,22,7,0
2023020534,2023-12-27,MIN,home,31,28,6,3
2023020534,2023-12-27,DET,away,28,31,3,6
2023020535,2023-12-27,NSH,home,37,25,2,5
2023020535,2023-12-27,CAR,away,25,37,5,2
